廠牌,型號,上市日期,建議售價,目前售價,主要系統,4G,5G,雙卡雙待,CA,CA功能,作業系統,處理器,處理器核心,RAM,ROM,顏色,尺寸,重量,SIM,eSIM,電池,快速充電,快充技術,無線充電,防水防塵,主螢幕,副螢幕,HDR,螢幕技術,鏡頭,閃光燈,錄影解析度,攝錄功能,鏡頭,閃光燈,3.5mm耳機孔,立體聲雙喇叭,FM 收音機,影音功能,WiFi,藍牙,GPS,NFC,USB,USB介面,記憶卡,記憶卡槽,更多功能,指紋辨識(按鍵),螢幕指紋辨識,3D臉部辨識,感應器,更多功能
OPPO,A31,2020-07-08,"$5,990","$4,900",WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 9.0,MTK P35,單核心,4GB,128GB,黑、天青,163.9 x 75.5 x 8.3 (mm),180 (g),nanoSIM,無,4230 mAh (固定式),無,未提供,無,無,IPS TFT、6.5 吋、1600 x 720 pixel,X,無,未提供,"1200 萬畫素、AF
廣角鏡頭、f1.8
200 萬畫素
微距鏡頭、f2.4
200 萬畫素
景深鏡頭、f2.4",有,-,未提供,"800 萬畫素
f2.0",無,有,無,未提供,Dirac 智慧場景音效,802.11ac,v5.0,有,無,-,microUSB,microSD (最大256GB),獨立卡槽,未提供,有,無,無,未提供,未提供
OPPO,A91,2020-07-13,"$9,990","$9,000",GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),未提供,未提供,Android 9.0,MTK MT6771V,八核心,8GB,128GB,黑、藍,160.2 x 73.3 x 7.9 (mm),172 (g),nanoSIM,無,4025 mAh (固定式),有,VOOC 閃充 3.0,無,無,AMOLED、6.4 吋、2400 x 1080 pixel,X,無,"90.7％ 螢幕佔比
康寧第五代大猩猩玻璃","4800 萬畫素、AF
廣角鏡頭、f1.8
800 萬畫素
超廣角鏡頭、f2.2
200 萬畫素
人像鏡頭、f2.4
200 萬畫素
景深鏡頭、f2.4",有,1080P@30fps,專業模式、全景、人像、夜景、延時攝影、慢動作,1600 萬畫素,無,有,未提供,未提供,未提供,802.11ac,v4.2,有,無,-,Type C,microSD (最大256GB),獨立卡槽,未提供,無,有,無,未提供,螢幕指紋辨識 3.0
OPPO,Find X2,2020-07-27,"$30,990","$26,500",GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,有,有,未提供,未提供,Android 10,Qualcomm S865,八核心,12GB,256GB,黑、碧海藍,164.9 x 74.5 x 8.0 (mm),187 (g),nanoSIM,無,4200 mAh (固定式),有,65W SuperVOOC 2.0 快充,無,IP54,AMOLED、6.7 吋、3120 x 1440 pixel,X,有,"120 Hz 螢幕更新率
513ppi 畫素密度
HDR 10+ 認證","4800 萬畫素、AF、OIS
廣角鏡頭、IMX586 感光元件、F1.7 光圈
1200 萬畫素
超廣角鏡頭、IMX708 感光元件、F2.2 光圈、120 度視角、3cm 微距近拍
1300 萬畫素、AF、OIS
望遠鏡頭、F2.4 光圈",有,-,"支援 5 倍混合光學變焦
支援 20 倍數位變焦","3200 萬畫素
F2.4 光圈",無,無,未提供,未提供,未提供,-,v5.1,有,未提供,3.1,Type C,無,N/A,未提供,無,有,無,未提供,未提供
OPPO,A9 2020 (8GB+128GB),2019-10-05,"$10,490",無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),2,未提供,Android 9.0,Qualcomm S665,八核心,8GB,128GB,湖光綠、星雲紫、香草薄荷,163.6 x75.6x9.1 (mm),195 (g),nanoSIM,無,5000 mAh (固定式),無,未提供,無,無,IPS TFT、6.5 吋、1600 x 720 pixel,X,無,未提供,"4800 萬畫素、AF
廣角鏡頭、F1.7 光圈
800 萬畫素
超廣角鏡頭、F2.2 光圈
200 萬畫素
黑白風格鏡頭
200 萬畫素
人像鏡頭",有,-,未提供,"1600 萬畫素
F2.0 光圈",無,有,有,無,未提供,-,v5.0,有,有,-,Type C,microSD (最大256GB),獨立卡槽,未提供,有,無,無,光線感應、距離感應、重力感應、電子羅盤、陀螺儀,未提供
OPPO,A5 2020,2019-10-05,"$8,490",無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),2,未提供,Android 9.0,Qualcomm S665,八核心,4GB,64GB,湖光綠、星雲紫,163.6 x 75.6 x 9.1 (mm),195 (g),nanoSIM,無,5000 mAh (固定式),無,未提供,無,無,IPS TFT、6.5 吋、1600 x 720 pixel,X,無,未提供,"1200 萬畫素
廣角鏡頭、F1.7 光圈
800 萬畫素
超廣角鏡頭、F2.2 光圈
200 萬畫素
黑白風格鏡頭、F2.2 光圈
200 萬畫素
人像鏡頭、F2.4 光圈",有,-,未提供,,無,有,有,無,未提供,-,v5.0,有,有,-,Type C,microSD (最大256GB),獨立卡槽,未提供,有,無,無,光線感應、距離感應、重力感應、電子羅盤、陀螺儀,未提供
OPPO,A9 2020 (4GB+128GB),2019-10-05,"$9,490",無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,2,未提供,Android 9.0,Qualcomm S665,八核心,4GB,128GB,湖光綠、星雲紫、香草薄荷,163.6 x75.6x9.1 (mm),195 (g),nanoSIM,無,5000 mAh (固定式),未提供,未提供,無,無,IPS TFT、6.5 吋、1600 x 720 pixel,X,無,未提供,"4800 萬畫素、AF
廣角鏡頭、F1.7 光圈
800 萬畫素
超廣角鏡頭、F2.2 光圈
200 萬畫素
黑白風格鏡頭
200 萬畫素
人像鏡頭",有,-,未提供,"1600 萬畫素
F2.0 光圈",無,有,有,無,未提供,-,v5.0,有,有,-,Type C,microSD (最大256GB),獨立卡槽,未提供,有,無,無,光線感應、距離感應、重力感應、電子羅盤、陀螺儀,未提供
OPPO,Ace 2,未上市,未提供,無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,有,有,未提供,未提供,Android 10,Qualcomm S865,八核心,12GB,256GB,極光銀、月岩灰、夢幻紫,160 x 75.4 x 8.6 (mm),185 (g),nanoSIM,無,4000 mAh (固定式),有,65W SuperVOOC 2.0 超級閃充、40W AirVOOC 無線閃充,有,無,OLED、6.55 吋、2400 x 1080 pixel,X,無,"螢幕占比：约 91.8%
像素密度：402ppi
康寧第 5 代大猩猩玻璃
色域：100% DCI-P3 100% RGB
亮度：500nit","4800 萬畫素、AF
廣角鏡頭、IMX586、0.8μm 像素尺寸、1/2.0 吋感光面積、f/1.7 光圈、6P 鏡頭
800 萬畫素、AF
超廣角鏡頭、1.12μm 像素尺寸、119° 視角、f/2.2 光圈、5p 鏡頭、支援 3cm 微距拍摄
200 萬畫素
人像風格鏡頭、88.8° 視角、f/2.4 光圈、3p 鏡頭
200 萬畫素
復古肖像風格鏡頭、88.8° 視角、f/2.4 光圈、3p 鏡頭",有,-,未提供,"1600 萬畫素
f/2.4 光圈、73.7° 視角",無,無,無,未提供,未提供,802.11ax,v5.1,有,未提供,-,Type C,無,N/A,未提供,無,有,無,未提供,未提供
OPPO,Reno 3 Pro,未上市,未提供,無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,有,有,未提供,未提供,Android 10,Qualcomm S765G,八核心,8/12GB,128/256GB,日出印象、月夜黑、藍色星夜、雾月白,159.4 x 72.4 x 7.7 (mm),171 (g),nanoSIM,無,4025 mAh (固定式),有,VOOC 閃充 4.0,未提供,無,AMOLED、6.5 吋、2400 x 1080 pixel,X,無,"93.4％ 佔比開孔螢幕
90Hz 高感曲面螢幕
德國萊因 TÜV 低藍光認證
色域：97% NTSC","4800 萬畫素、AF、OIS
廣角鏡頭、IMX586， 1/2.0 吋感光元件、f/1.7 光圈， 6P 鏡頭
1300 萬畫素、AF
望遠鏡頭、f/2.4 光圈，44.5° 視野
800 萬畫素
超廣角鏡頭、f/2.2 光圈、116° 視野
200 萬畫素
黑白風格鏡頭、f/2.4 光圈",有,-,支援 5 倍混合光學變焦,"3200 萬畫素
f/2.4 光圈、80.4° 視角",無,無,未提供,未提供,未提供,802.11ac,v5.0,有,有,-,Type C,無,N/A,未提供,無,有,無,地磁感應器、光源感應器、距離感應器、加速度感應器、重力感應器、陀螺儀,光感應螢幕指紋辨識
OPPO,Reno 2 F,未上市,未提供,無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),未提供,未提供,Android 9.0,MTK P70,八核心,8GB,128GB,綠、白,162.4 x 75.8 x 8.69 (mm),195 (g),nanoSIM,無,4000 mAh (固定式),有,VOOC 3.0、20W 快衝,無,無,AMOLED、6.5 吋、2340 x 1080 pixel,X,無,"91.1% 螢幕佔比
60000:1 對比度
430nit 亮度
394ppi 像素密度
Corning Gorilla Glass 5","4800 萬畫素、AF
標準鏡頭、f/1.79、1/2.25吋
800 萬畫素
超廣角鏡頭、119 度視野、f/2.2
200 萬畫素
單色鏡頭 f/2.4、1/4 吋
200 萬畫素
景深鏡頭 f/2.4、1/5 吋",有,1080p 30FPS,"超級夜景、人像 2.0、AI 美顏拍攝模式
前相機彈出升降設計","1600 萬畫素
f2.0",無,有,無,無,未提供,802.11ac,v4.2,有,無,1.0,Type C,microSD (最大256GB),N/A,"Wi-fi 2.4/5GHz 802.11 a/b/g/n/ac
GPS/A-GPS/Beidou/Glonass",無,有,無,陀螺儀、光線感應器、電子羅盤、距離感應器、重力感應器、加速度感應器、霍爾感應器,Color OS 6.1
OPPO,A3,2018-06-23,"$10,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+3G),2,未提供,Android 8.1,MTK P60,八核心,4GB,128GB,黑/銀,156 x 75.3 x 7.8 (mm),159 (g),nanoSIM,無,3400 mAh (固定式),無,未提供,無,無,LTPS、6.2 吋、2280 x 1080 pixel,X,無,"19:9 顯示比例
88% 螢幕佔比","1600 萬畫素、AF
f/1.8 光圈",有,-,"AI 智慧拍照辨識
AI 智慧美顏 2.0","800 萬畫素
f/2.2 光圈",無,有,無,無,未提供,802.11ac,v4.2,有,無,2.0,microUSB,microSD (最大256GB),N/A,未提供,無,無,無,光線感應器、地磁感應、陀螺儀、重力感應器,"獨立三卡槽
遊戲加速
來電橫幅
全螢幕多工
臉部辨識"
OPPO,A39,2016-10-27,"$7,490",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 5.1,,八核心,3GB,32GB,金色、玫瑰金,149.1 x 72.9 x 7.65 (mm),147 (g),nanoSIM,無,2900 mAh (固定式),未提供,未提供,有,無,IPS TFT、5.2 吋、1280 x 720 pixel,X,-,未提供,,有,1080p,"主相機鏡頭F2.2大光圈
副相機鏡頭F2.4大光圈
7 段美顏 4.0 拍照功能
1.4µm 大像素感光元件（前置相機）",,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,microSD (最大256GB),N/A,"FDD-LTE : 700/800/850/900/1800/2100/2600 MHz
TD-LTE : 1900/2300/2500/2600 MHz
2CA：1800(B3)+ 900(B8)：中華；1800(B3)+800(B28)：台哥大、亞太(漫游TWM) 、遠傳",無,無,無,光線感應、距離感應、重力感應、電子羅盤,ColorOS 3.0 (基於Android 5.1)
OPPO,A57,2017-04-18,"$7,990",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 6.0,,八核心,3GB,32GB,黑、玫瑰金、金,149.1 x 72.9 x 7.65 (mm),147 (g),nanoSIM,無,2900 mAh (固定式),未提供,未提供,無,無,IPS TFT、5.2 吋、1280 x 720 pixel,X,-,282PPI,,有,1080p,"光圈：前置 F2.0、後置 F2.2
主相機支援 PDAF 相位差對焦
普通拍照、超解析畫質、專業模式、絢彩濾鏡、GIF 動畫、延遲攝影
極致美顏、雙重曝光、前置全景、背景虛化、HDR 拍照
前置 77.6 度廣角、後置 79.8 度廣角",,無,有,無,有,未提供,802.11n,v4.1,有,無,2.0,-,microSD (最大128GB),N/A,"4G+3G 雙卡雙待
VoLTE
USB OTG
2G GSM 850/900/1800/1900
3G WCDMA 850/900/1900/2100
4G LTE FDD-LTE 700/800/850/900/1800/2100/2600
TD-LTE 1900/2300/2500/2600",有,無,無,地磁感應、光感應、距離感應器、重力感應器、電子羅盤,ColorOS 3.0 介面
OPPO,A73,2018-01-19,"$7,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 7.1,,八核心,3GB,32GB,金色、黑色,156.5 x 76 x 7.5 (mm),152 (g),nanoSIM,無,3200 mAh (固定式),未提供,未提供,無,無,IPS TFT、6 吋、2160 x 1080 pixel,X,-,未提供,,有,1080p,"主相機光圈 F2.2，前相機光圈 F2.0
PDAF 相位差對焦
AI 智慧美顏技術
專業模式
超高畫質模式",,無,有,有,未提供,未提供,802.11n,v4.2,有,無,2.0,-,microSD (最大256GB),N/A,"GSM：850/900/1800/1900 MHz
WCDMA： 850/900/1900/2100 MHz
FDD-LTE：700/800/850/900/1800/1900/2100/2600 MHz
TD-LTE：1900/2300/2500/2600 MHz
2CA:
1800(B3)+2600(B7)：中華、遠傳
1800(B3)+900(B8)：中華
1800(B3)+700(B28)：遠傳、台哥大
2600(B7)+700(B28)：遠傳
2600(B7)+ 900(B8)：中華、台灣之星
雙卡雙待支援 4G+3G",有,無,無,光線感應、距離感應、重力感應、電子羅盤,"ColorOS 3.2
支援臉部辨識
OPPO 互傳、來電橫幅"
OPPO,A73s,2018-06-22,"$8,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 8.1,,八核心,4GB,64GB,黑、紅,156.5 x 75.2 x 7.8 (mm),155 (g),nanoSIM,無,3410 mAh (固定式),未提供,未提供,無,無,IPS TFT、6 吋、2160 x 1080 pixel,X,-,"18:9 顯示比例
402ppi 像素密度",,有,FHD,"主鏡頭 f/2.2 光圈，PDAF 對焦技術
前鏡頭 f/2.2 光圈
AI 智慧場景辨識、AI 智慧美顏",,無,有,無,有,未提供,802.11n,v4.2,有,無,2.0,-,microSD (最大256GB),N/A,未提供,無,無,無,加速度感應器、陀螺儀、距離感應器、電子羅盤,"臉部解鎖
AI 電量管理
Color OS 5.0"
OPPO,A75,2017-12-25,"$10,900",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 7.1,,八核心,4GB,32GB,香檳色、黑色,156.5 x 76 x 7.5 (mm),152 (g),-,無,3200 mAh (固定式),未提供,未提供,無,無,IPS TFT、6 吋、2160 x 1080 pixel,X,-,未提供,,有,-,前置相機光圈 F2.0、主相機光圈 F1.8,,無,有,無,未提供,未提供,802.11n,v4.2,有,無,2.0,-,microSD (最大256GB),N/A,"GSM: 850/900/1800/1900 MHz
WCDMA: 850/900/1900/2100 MHz
FDD-LTE:700/800/850/900/1800/1900/2100/2600 MHz
TD-LTE：1900/2300/2500/2600 MHz
雙卡雙待支援4G+3G",有,無,無,光線感應、距離感應、重力感應、電子羅盤,"ColorOS 3.2 (基於Android 7.1)
臉部辨識"
OPPO,A75s,2017-12-22,"$11,900",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+3G),未提供,未提供,Android 7.1,MTK MT6737T,八核心,4GB,64GB,香檳色、黑色,156.5 x 76 x 7.5 (mm),152 (g),nanoSIM,無,3200 mAh (固定式),無,未提供,無,無,IPS TFT、6 吋、2160 x 1080 pixel,X,無,未提供,"1600 萬畫素、AF
f1.8 光圈",有,-,前置相機光圈 F2.0、主相機光圈 F1.8,"2000 萬畫素
f2.0 光圈",無,有,無,無,未提供,802.11n,v4.2,有,無,2.0,microUSB,microSD (最大256GB),N/A,"GSM: 850/900/1800/1900 MHz
WCDMA: 850/900/1900/2100 MHz
FDD-LTE:700/800/850/900/1800/1900/2100/2600 MHz
TD-LTE：1900/2300/2500/2600 MHz
雙卡雙待支援4G+3G",有,無,無,光線感應、距離感應、重力感應、電子羅盤,"ColorOS 3.2 (基於Android 7.1)
臉部辨識"
OPPO,A77,2017-05-25,"$10,990",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600,無,有,未提供,未提供,Android 6.0,,八核心,4GB,64GB,金、玫瑰金、黑,153.3 x 75.2 x 7.3 (mm),153 (g),nanoSIM,無,3200 mAh (固定式),未提供,未提供,無,無,IPS TFT、5.5 吋、1920 x 1080 pixel,X,-,未提供,,有,1080p,"光圈：前置 F2.0、後置 F2.2
主相機支援 PDAF 相位差對焦
普通拍照、超解析畫質、專業模式、絢彩濾鏡、GIF 動畫、延遲攝影
極致美顏、雙重曝光、前置全景、背景虛化、HDR 拍照",,無,有,無,無,未提供,-,有,有,無,2.0,-,microSD (最大128GB),N/A,"4G+3G 雙卡雙待
LTE：1800(B3), 1900(B2), 1900(B25), 2100(B1), 2600(B7), 700(B28), 800(B6), 850(B26), 900(B8)",有,無,無,地磁感應、光感應、距離感應器、重力感應器、電子羅盤,ColorOS 3.0 介面
OPPO,A79,已下市,未提供,已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,無,未提供,未提供,Android 7.1,,八核心,4GB,64GB,冰焰藍、香檳、黑,157.3 x 76.7 x 7.2 (mm),140 (g),nanoSIM,無,3000 mAh (固定式),未提供,未提供,無,無,AMOLED、6.01 吋、2160 x 1080 pixel,X,-,401ppi,,有,-,"1600 萬畫素主相機
前置光圈f/2.0，後置光圈f/1.8
後置5P鏡頭
拍照模式：普通拍照、超清畫質、專業模式、延時攝影、全景",,無,有,未提供,未提供,未提供,-,有,有,無,-,-,無,N/A,"4G+3G 雙卡雙待
TD-LTE：B34 / B38 / B39 / B40 / B41 (100M)
LTE FDD：B1 / B2 / B3 / B4 / B5 / B8",有,無,無,地磁感應、光感應、距離感應、陀螺儀、重力感應,"VOOC 閃充
ColorOS 3.2"
OPPO,AX5,2018-08-28,"$7,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+3G),2,未提供,Android 8.1,Qualcomm S450,八核心,3GB,64GB,幻鏡藍、幻鏡粉,156.2 x 75.6 x 8.2 (mm),168 (g),nanoSIM,無,4230 mAh (固定式),無,未提供,無,無,TFT、6.2 吋、1520 x 720 pixel,X,無,"271ppi
19:9 比例
87.8% 螢幕佔比","1300 萬畫素、AF
f2.2 光圈
200 萬畫素
f2.4 光圈",有,1080p,"後置相機：1300 萬像素+200 萬像素
後置光圈F2.2、F2.41 前置光圈F2.2
普通拍照、錄影、延時攝影、全景、人像
AI 智慧美顏","800 萬畫素
f2.0 光圈",無,有,無,無,未提供,802.11n,v4.2,有,無,2.0,microUSB,microSD (最大256GB),N/A,WLAN 2.4G， WLAN Display,無,無,無,光感應，重力感應，距離感應、地磁感應、虛擬陀螺儀,ColorOS 5.1、臉部辨識
OPPO,AX5s (3GB+64GB),2019-04-12,"$6,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),2,未提供,Android 8.1,MTK MT6765,八核心,3GB,64GB,黑色、紅色,155.9 x 75.4 x 8.2 (mm),170 (g),nanoSIM,無,4230 mAh (固定式),無,未提供,無,無,IPS TFT、6.2 吋、1520 x 720 pixel,X,無,"19:9 比例
水滴造型螢幕","1300 萬畫素、AF
廣角鏡頭、f2.2 光圈
200 萬畫素
景深鏡頭、f2.4 光圈",有,-,未提供,"800 萬畫素
f2.2 光圈",無,有,未提供,無,未提供,802.11n,v4.2,有,無,2.0,microUSB,microSD (最大256GB),N/A,未提供,無,無,無,光線感應、距離感應、重力感應、電子羅盤、陀螺儀,臉部辨識
OPPO,AX5s (4GB+64GB),2019-05-28,"$7,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),2,未提供,Android 8.1,MTK MT6765,八核心,4GB,64GB,黑色、紅色,155.9 x 75.4 x 8.2 (mm),170 (g),nanoSIM,無,4230 mAh (固定式),無,未提供,無,無,IPS TFT、6.2 吋、1520 x 720 pixel,X,無,"19:9 比例
水滴造型螢幕","1300 萬畫素、AF
廣角鏡頭、f2.2 光圈
200 萬畫素
景深鏡頭、f2.4 光圈",有,-,未提供,"800 萬畫素
f2.2 光圈",無,有,無,無,未提供,802.11n,v4.2,有,無,2.0,microUSB,microSD (最大256GB),N/A,未提供,無,無,無,光線感應、距離感應、重力感應、電子羅盤、陀螺儀,臉部辨識
OPPO,AX7,2018-12-01,"$8,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),2,未提供,Android 8.1,Qualcomm S450,八核心,4GB,64GB,金、琉璃藍,155.9 x 75.4 x 8.1 (mm),168 (g),nanoSIM,無,4230 mAh (固定式),無,未提供,無,無,IPS TFT、6.2 吋、1520 x 720 pixel,X,無,10 點多點觸控,"1300 萬畫素、AF
f2.2 光圈
200 萬畫素
f2.4 光圈",有,1080p,主相機：1300 萬 + 200 萬畫素雙鏡頭（F2.2 + F2.4）,"1600 萬畫素
f2.0 光圈",無,有,無,無,未提供,802.11n,v4.2,有,無,2.0,microUSB,microSD (最大256GB),N/A,"GSM: 850/900/1800/1900MHz
WCDMA: Bands 1/5/8
LTE FDD: Bands 1/3/5/7/8/20/28
LTE TDD: Bands 38/40/41(2535-2655MHz)
2.4GHz 802.11 a/b/g/n",有,無,無,電子羅盤、光線感應器、近距感應器、重力感應器、加速度感應器,未提供
OPPO,AX7 Pro,2018-11-22,"$11,990",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),2,未提供,Android 8.1,Qualcomm S660,八核心,4GB,128GB,梵星藍、摩卡紅,158.3 x 75.5 x 7.4 (mm),156 (g),nanoSIM,無,3600 mAh (固定式),無,未提供,無,無,OLED、6.4 吋、2340 x 1080 pixel,X,無,"水滴造型
91％螢幕佔比","1600 萬畫素、AF
f1.7 光圈
200 萬畫素
f2.4 光圈",有,-,"1600 萬 + 200 萬 AI 雙主相機
2500 萬前鏡頭支援 AI 美顏","2500 萬畫素
f2.0 光圈",無,有,無,無,未提供,802.11n,v5.0,有,無,2.0,microUSB,microSD,N/A,未提供,有,有,無,螢幕指紋辨識,臉部辨識機能
OPPO,F1,2016-01-26,"$6,990",已下市,GSM/WCDMA/LTE,LTE,無,有,未提供,未提供,Android 5.1,,八核心,3GB,16GB,金、玫瑰金,143.5 x 71 x 7.25 (mm),134 (g),nanoSIM,無,2500 mAh (固定式),未提供,未提供,無,無,IPS TFT、5 吋、1280 x 720 pixel,X,-,2.5D Gorilla Glass 4,,有,1080p,"F2.2 光圈（主相機） / F2.0 光圈（前相機）
美顏模式 3.0
自拍螢幕閃燈",,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,microSD (最大128GB),N/A,未提供,無,無,無,距離傳感器、光學感應器、重力感應器、電子羅盤,"ColorOS 2.1 介面
超省電模式"
OPPO,F1s,2016-08-15,"$9,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 5.1,,八核心,3GB,32GB,金、玫瑰金、灰,154.5 x 76 x 7.38 (mm),160 (g),nanoSIM,無,3075 mAh (固定式),未提供,未提供,無,無,IPS TFT、5.5 吋、1280 x 720 pixel,X,-,未提供,,有,1080p,未提供,,無,有,無,未提供,未提供,802.11n,v4.0,有,無,3.0,-,microSD (最大128GB),N/A,"GSM : 850/900/1800/1900MHz
WCDMA : 850/900/2100MHz
FDD-LTE : 700/850/900/1800/2100/2600MHz
TD-LTE : 1900/2300/2500/2600MHz
2CA支援頻段組合：B3+B3、 B3+B7、 B3+B8、 B3+B28、 B7+B28",有,無,無,光線感應、距離感應、重力感應、電子羅盤、指紋辨識,Color OS 3.0
OPPO,Find 7,2014-07-11,"$16,990",已下市,GSM/WCDMA/LTE,LTE 1800 + FDD 2600,無,無,未提供,未提供,Android 4.3,,四核心,3GB,32GB,黑、白,152.6 × 75 × 9.2 (mm),171 (g),microSIM,無,3000 mAh (可換式),未提供,未提供,未提供,無,IPS TFT、5.5 吋、1440 x 2560 pixel,X,-,"Gorilla Glass 3 螢幕玻璃
像素密度 538ppi，手套觸控模式 / 濕手觸控感應",,有,4096×2160 /30fps,"Super Zoom 拍攝，最高 5000 萬畫素
雙 LED 補光燈、 f/2.0 光圈
ISP 獨立影像處理晶片、可拍攝 RAW 檔
全景模式、高速拍攝、32 秒慢速快門、GIF 動畫模式",,無,有,無,有,MAXX Audio 高動態音效範圍,802.11ac,v4.0,有,有,3.0,-,microSD (最大128GB),N/A,USB OTG、WiFi Direct、WiFi Display,未提供,無,無,接距感應器、光源感應器、重力感應器、4D 陀螺儀,快速充電功能
OPPO,Find 7a,2014-06-04,"$14,390",已下市,GSM/WCDMA/LTE,LTE 1800 + FDD 2600,無,無,未提供,未提供,Android 4.3,,四核心,2GB,16GB,黑、白,152.6 ×75 × 9.2 (mm),170 (g),microSIM,無,2800 mAh (可換式),未提供,未提供,未提供,無,IPS TFT、5.5 吋、1080 x 1920 pixel,X,-,未提供,,有,-,"Super Zoom 拍攝，最高 5000 萬畫素
雙 LED 補光燈、 f/2.0 光圈
ISP 獨立影像處理晶片、可拍攝 RAW 檔
全景模式、高速拍攝、32 秒慢速快門、GIF 動畫模式",,無,有,無,未提供,未提供,802.11ac,v4.0,有,有,2.0,-,microSD (最大128GB),N/A,未提供,未提供,無,無,接距感應器、光源感應器、重力感應器、4D 陀螺儀,快速充電功能
OPPO,Find X,2018-08-10,"$25,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),5,未提供,Android 8.1,Qualcomm S845,八核心,8GB,128GB,波爾多紅、冰珀藍,156.7 x 74.3 x 9.6 (mm),186 (g),nanoSIM,無,3730 mAh (固定式),有,VOOC 閃充,無,無,AMOLED、6.42 吋、2388 x 1080 pixel,X,無,"19.5:9 比例
93.8% 螢幕佔比
曲面全景螢幕","1600 萬畫素、AF、OIS
f2.0 光圈
2000 萬畫素
f2.0 光圈、景深鏡頭",有,4K,"主相機雙鏡頭 16MP + 20MP（20MP 僅擷取景深資訊）
主相機光圈皆為 F2.0
前相機單鏡頭 25MP
滑蓋式伸縮鏡頭
AI 美顏模式
3D Omoji","2500 萬畫素
滑蓋式伸縮鏡頭、f2.0 光圈",無,無,未提供,無,未提供,802.11ac,v5.0,有,無,2.0,Type C,無,N/A,未提供,無,無,有,地磁感應器、 光源感應器、 距離感應器、陀螺儀、重力感應器,"3D 結構光臉部辨識
ColorOS 5.1"
